title, Lat, Lon
 BABI, -17.3500, 145.9167
 PINN, -17.0506, 145.1700
 BAKE, -17.3833, 145.2667
 MARE, -16.9794, 145.3517
 UPPE, -17.3439, 145.5028
 ST R, -18.0500, 144.7500
 DAIN, -16.2511, 145.3192
 MAAL, -17.6167, 145.6000
 HAZE, -15.3886, 145.0361
 TOPA, -17.4383, 145.7197
 ALMA, -17.3394, 144.6797
 MARY, -16.5667, 145.1833
 ELDE, -15.1353, 145.0883
 CEDA, -17.5667, 145.5333
 TUMO, -17.5667, 145.4500
 KABA, -17.5167, 145.4500
 KEME, -15.4667, 145.2167
 MAND, -17.7333, 145.2667
 THE , -17.1667, 145.8333
 BELL, -17.2702, 145.9000
 BELL, -17.2639, 145.8536
 CARD, -17.7650, 145.5783
 IVOR, -15.1167, 145.0333
 HAPP, -17.3483, 145.8925
 SILV, -17.5142, 145.2953
 SHIP, -16.2500, 145.4833
 LIZA, -14.6683, 145.4467
 GILL, -17.2167, 145.6667
 STON, -17.3833, 145.5167
 UPPE, -17.4333, 145.5000
 UPPE, -16.9667, 145.6833
 BARR, -16.8500, 145.6500
 BUTC, -17.3500, 145.6833
 WATS, -17.3833, 145.3167
 CAPE, -14.9569, 145.3319
 GLEN, -18.0667, 145.4167
 MARE, -16.9500, 145.3333
 GLEN, -18.2531, 145.1269
 KAIR, -17.2167, 145.5500
 KURA, -16.8167, 145.6333
 ATHE, -17.2617, 145.4733
 ADAM, -17.5833, 145.6000
 BARR, -17.3983, 145.5056
 TULA, -17.3167, 145.6000
 KULA, -17.2500, 145.5667
 CAIR, -16.9283, 145.7647
 TOPA, -17.4694, 145.7311
 GREE, -17.5875, 145.6000
 SADD, -16.8182, 145.6630
 KAME, -16.8733, 145.6850
 BARR, -16.8333, 145.6417
 KURA, -16.8181, 145.6264
 MYOL, -16.7997, 145.6122
 TINA, -17.1672, 145.5358
 MEAD, -18.2417, 144.9883
 WOLF, -17.0850, 144.9450
 MALA, -17.3550, 145.5933
 GLEN, -17.3983, 145.6658
 COOK, -15.4667, 145.2333
 MOUN, -16.5319, 145.1325
 BART, -17.5450, 145.7156
 GREE, -17.5875, 145.5997
 MALA, -17.3594, 145.5922
 MCKE, -17.4442, 145.5094
 MILL, -17.5175, 145.6089
 SUTT, -17.6803, 145.6603
 TOPA, -17.4694, 145.7311
 MARE, -17.0039, 145.4281
 WHIT, -16.6581, 145.5675
 MARE, -17.0706, 145.4294
 MURR, -18.1494, 145.4803
 GREE, -16.7614, 145.9719
 ATHE, -17.2550, 145.4803
 CAIR, -16.8872, 145.7572
 HERB, -17.3733, 145.3850
 MT G, -17.7047, 145.1461
 UPPE, -18.0394, 144.8856
 HERB, -17.3769, 145.3803
 BOLI, -17.8311, 145.7053
 RAVE, -17.5908, 145.5294
 REDL, -16.9083, 145.6964
 HERB, -17.3975, 145.3667
 BABI, -17.3400, 145.9253
 REEF, -16.5261, 145.4628
 COPP, -16.9794, 145.6747
 KURA, -16.8208, 145.6350
 GRAH, -17.3000, 145.9667
 TREE, -17.2769, 145.9572
 COOK, -15.4461, 145.1861
 MARE, -17.0704, 145.4293
 KOAH, -16.8944, 145.5681
 WOND, -17.4343, 145.4400
 CAPE, -14.9672, 145.3106
 CAIR, -16.8681, 145.7444
 CAIR, -16.9300, 145.7703
 THE , -17.3392, 145.8696
 ATHE, -17.2583, 145.4739
 PARR, -16.9141, 145.7610
 DAIN, -16.2122, 145.4042
 MALA, -17.3514, 145.5958
 SCAR, -17.3117, 144.6836
 CAIR, -16.9463, 145.7474
 PORT, -16.4835, 145.4660
 SMIT, -16.8289, 145.7088
 CAIR, -16.8736, 145.7458
 ANTI, -19.4333, 146.8333
 BAMB, -18.8828, 146.1700
 BEME, -18.5744, 146.2226
 COOR, -17.5500, 145.9000
 CARD, -18.2544, 146.0192
 CAPE, -19.1833, 147.0167
 CARR, -18.2000, 145.8833
 CASH, -18.1500, 145.3500
 CLAR, -19.2167, 145.4333
 BING, -17.8350, 146.0986
 NERA, -17.5500, 145.8833
 ELLE, -18.8000, 145.9000
 ELPH, -18.6333, 146.1667
 EURA, -18.0000, 145.9333
 EWAN, -19.1167, 145.8333
 FELU, -17.8833, 145.9667
 FLYI, -17.4947, 146.0744
 EUBE, -17.4667, 145.9667
 GLEN, -18.1675, 145.3381
 JAPO, -17.7212, 145.9221
 MARC, -17.5556, 145.9556
 GOON, -17.5167, 146.0167
 GUNN, -17.9500, 145.1667
 HALI, -18.5819, 146.2839
 INGH, -18.6500, 146.1667
 INNI, -17.5249, 146.0345
 JAPO, -17.7167, 145.9333
 KANG, -18.9331, 145.6697
 KIRR, -18.1403, 145.6100
 LONG, -18.5333, 146.0000
 LOWE, -18.0000, 146.0000
 LUCI, -18.5256, 146.3335
 MACK, -18.5867, 146.2547
 RUSS, -17.4608, 145.8822
 MOUR, -17.5850, 146.0417
 WARR, -18.1000, 145.8167
 OAK , -18.5333, 145.6000
 SOUT, -17.6053, 145.9972
 SOUT, -17.6000, 146.0000
 STON, -18.7833, 145.9667
 TOWN, -19.2483, 146.7661
 TOWN, -19.2683, 146.8150
 TULL, -17.9364, 145.9253
 UPPE, -18.7217, 145.9239
 VALL, -18.6608, 145.1031
 VICT, -18.6508, 146.2047
 BILY, -18.1167, 145.9167
 TOWN, -19.2667, 146.8167
 WAIR, -18.4500, 145.3167
 WOLD, -19.8333, 146.7667
 YABU, -19.2033, 146.6131
 TOKA, -18.6833, 146.1500
 ABER, -18.4833, 145.8833
 MENA, -17.6667, 145.8833
 MINN, -18.1833, 145.1167
 SILK, -17.7367, 146.0031
 GARR, -17.4667, 146.0000
 OONO, -19.2903, 146.8108
 INGH, -18.6667, 146.2500
 WEON, -18.8208, 145.8467
 KIRR, -18.2000, 145.7500
 BOTT, -17.5333, 145.9667
 TAMA, -18.8133, 145.7925
 BLUE, -19.1648, 145.4199
 PALU, -19.0074, 146.2070
 MOUN, -19.3500, 146.7667
 MIDW, -18.1000, 145.8667
 OLLE, -19.0000, 146.3000
 SUNN, -19.6000, 147.0167
 BANY, -17.9167, 145.9167
 TULL, -17.9317, 145.9272
 TOWN, -19.3000, 146.8000
 SOUT, -17.6000, 146.0000
 LAUD, -19.4500, 146.7500
 CORD, -18.0667, 145.8833
 KENN, -18.2167, 145.9500
 UTCH, -17.6150, 145.9050
 PALM, -18.7131, 146.5914
 INGH, -18.6494, 146.1769
 GLEN, -17.6192, 145.8383
 MEAD, -18.2500, 144.9833
 LASS, -19.3842, 145.8369
 CRAI, -18.5633, 144.9892
 ORPH, -18.6356, 146.4997
 ROSS, -19.3000, 146.7833
 CAME, -18.8369, 145.4706
 ABER, -18.5225, 146.0019
 BEDA, -18.0000, 146.1333
 HORS, -19.1306, 146.8642
 LARO, -19.3483, 145.9811
 STAR, -19.3333, 146.1667
 ELPH, -18.4994, 146.0044
 MOUN, -18.9333, 146.1833
 STUA, -19.3500, 146.8333
 GAIR, -18.6150, 146.1811
 NEW , -19.1967, 145.7747
 DARA, -17.4804, 146.0121
 ZIG , -19.1333, 145.8500
 ROLL, -19.0439, 146.4092
 HORS, -18.9942, 146.0186
 LAVA, -18.4833, 144.8000
 MUTA, -18.9558, 146.2886
 TULL, -17.9614, 145.7528
 MARI, -18.6000, 144.8833
 CHRI, -19.0947, 145.3539
 GOSH, -18.1464, 145.4386
 EAST, -17.5467, 145.8833
 BILY, -18.1167, 145.9000
 EL A, -17.8069, 146.0031
 UPPE, -18.1069, 145.8053
 MOUN, -19.1897, 145.5547
 TULL, -17.8167, 146.0167
 TULL, -17.8833, 145.9667
 TULL, -18.0000, 145.9500
 GLEN, -18.8167, 145.8000
 EURA, -17.9922, 145.9344
 TOWN, -19.3000, 146.7333
 ALLI, -18.6867, 146.2969
 DUNK, -17.9367, 146.1417
 MENA, -17.6557, 145.9564
 MOUN, -19.3442, 146.7808
 LUCK, -18.9167, 145.0000
 GREE, -18.9764, 145.1125
 ABER, -18.4333, 145.8333
 KENN, -18.2167, 145.9500
 TOWN, -19.2667, 146.8167
 CAPE, -19.2000, 146.7667
 TOWN, -19.3231, 146.7628
 NORT, -18.6167, 146.1833
 STON, -18.7500, 145.9500
 BLUE, -19.1617, 146.5836
 GREE, -18.2667, 146.0167
 TURT, -19.2833, 147.0667
 ROLL, -19.0442, 146.3908
 KIRW, -19.3083, 146.7350
 COWL, -17.6833, 146.1167
 EARL, -17.7667, 145.8000
 LIVE, -17.7167, 145.8500
 CRAW, -17.6172, 145.8000
 GREE, -18.9667, 145.1167
 BURD, -19.1833, 145.4333
 LUCI, -18.5203, 146.3861
 WHIT, -18.6822, 145.7500
 HERB, -18.5167, 146.0000
 KIRR, -18.1833, 145.7333
 INNI, -17.5253, 146.0314
 TULL, -17.9386, 145.9203
 MT E, -18.4233, 145.7783
 STON, -17.8664, 145.7233
 PEAC, -18.6797, 145.9961
 GOON, -17.5050, 146.0094
 SOUT, -17.5981, 145.9958
 TUNG, -17.5475, 145.9292
 ZATT, -18.4506, 145.8294
 ZATT, -18.4506, 145.8294
 CENT, -17.6094, 145.9786
 HALI, -18.5817, 146.2817
 YABU, -19.2881, 146.6069
 TULL, -17.9392, 145.9250
 PALM, -18.7333, 146.5800
 CENT, -17.6089, 145.9792
 CORS, -17.5967, 145.9014
 CRAW, -17.6150, 145.8011
 INNI, -17.5236, 146.0325
 MENA, -17.6808, 145.8878
 NERA, -17.5308, 145.8464
 TUNG, -17.5456, 145.9325
 EURA, -17.9919, 145.9425
 MOUR, -17.5936, 146.1106
 GLEN, -18.1919, 145.3325
 NASH, -18.4125, 145.7722
 INGH, -18.6347, 146.1444
 WALL, -18.4606, 145.7383
 PEAC, -18.6797, 145.9961
 ABER, -18.4889, 145.9364
 RANG, -19.3514, 146.4550
 KIRR, -18.1439, 145.6100
 JARR, -17.8831, 145.8428
 TOWN, -19.2492, 146.7647
 TUNG, -17.5456, 145.9325
 CENT, -17.6094, 145.9786
 GLEN, -18.4242, 145.0717
 CAPE, -19.2774, 147.0586
 POVE, -18.7497, 146.1150
 ZATT, -18.4506, 145.8294
 HALI, -18.5789, 146.2803
 MICH, -18.8478, 145.9067
 LAKE, -18.5139, 145.1856
 HINC, -18.1956, 146.2228
 CARD, -18.2978, 146.0375
 INNI, -17.5228, 146.0306
 HAWK, -18.5858, 146.0731
 CARD, -18.5470, 146.1780
 MAGN, -19.1539, 146.8494
 COWL, -17.6905, 146.1126
 MOUN, -19.4082, 146.7620
 TOWN, -19.3048, 146.2438
 INNI, -17.5581, 146.0119
 GREE, -18.9976, 144.9959
 INGH, -18.6651, 146.1467
 TOWN, -19.2483, 146.7661
 ADEL, -23.1000, 150.7000
 BURD, -19.5778, 147.4063
 AYR , -19.6169, 147.3758
 BALM, -22.9825, 150.2619
 BOGI, -20.3167, 147.9333
 BLOO, -20.7000, 148.6000
 BLUE, -21.5000, 149.0000
 BOWE, -20.0167, 148.2500
 BYFI, -22.8461, 150.6475
 PARN, -22.8000, 150.6500
 CALE, -20.8992, 148.7739
 CANN, -20.3000, 148.6000
 COLL, -22.0328, 149.1850
 COLL, -20.5533, 147.8464
 COLL, -20.5500, 147.8000
 CONW, -20.4000, 148.7000
 DALR, -21.1317, 148.4922
 DAYD, -20.2575, 148.8139
 DOTS, -19.6267, 146.2867
 EMU , -23.2658, 150.8233
 HOME, -19.6550, 147.4114
 ETON, -21.2667, 148.9667
 ETON, -21.4000, 148.9167
 FARL, -21.1011, 149.1022
 FARL, -21.1000, 149.1000
 FINC, -21.1500, 148.6167
 FINC, -21.1436, 148.6322
 GARG, -21.1558, 148.7433
 GIRU, -19.5114, 147.1064
 GOOR, -20.4833, 148.5833
 GUML, -19.8775, 147.6869
 HAYM, -20.0564, 148.8881
 HOME, -19.6666, 147.4151
 INKE, -19.7628, 147.4567
 HOME, -23.2717, 150.4408
 KALA, -19.5244, 147.4161
 KALA, -22.1667, 149.5333
 KILL, -22.3667, 149.2833
 KOUM, -21.6256, 149.2367
 KUNW, -22.9167, 150.1333
 KUTT, -21.0403, 148.9100
 LETH, -20.5392, 148.6572
 LIND, -20.4600, 149.0417
 LONG, -20.2000, 148.3667
 CLUB, -20.3353, 148.8536
 MACK, -21.1706, 149.1794
 MACK, -21.1500, 149.1833
 TE K, -21.1642, 149.1192
 MACR, -20.0000, 146.4500
 MARI, -21.1500, 148.9167
 MARL, -22.8131, 149.8900
 MING, -19.8792, 146.6323
 MIRA, -21.1500, 148.8667
 MOUN, -21.0011, 148.9364
 NEBO, -21.6889, 148.6881
 NETH, -21.1500, 148.5333
 OAKD, -21.4000, 149.0000
 OGMO, -22.6231, 149.6600
 PINE, -21.6667, 150.2167
 PLAN, -21.4270, 149.2160
 PLEY, -21.1417, 149.0378
 PROS, -20.4000, 148.5833
 RAVE, -20.0997, 146.8892
 REID, -19.7667, 146.8333
 MACK, -21.1333, 149.2167
 ST L, -22.3458, 149.5356
 EAST, -21.1475, 149.1997
 SARI, -21.4214, 149.2175
 MIRA, -21.1631, 148.8700
 SHIR, -19.5956, 147.0964
 STRA, -20.1956, 147.5992
 THE , -21.9300, 149.3642
 WALK, -21.1500, 149.0667
 WOOD, -19.8314, 147.1311
 WOOD, -19.6000, 146.8333
 WYBE, -21.5000, 149.2000
 YAAM, -23.1333, 150.3669
 PACI, -23.0965, 150.7343
 HOME, -19.7000, 147.4000
 GUTH, -19.8667, 147.8167
 MOUN, -21.0003, 148.7375
 INKE, -19.7500, 147.4833
 STRA, -20.4992, 147.6278
 CARD, -22.1203, 149.0647
 PALM, -21.7000, 149.4000
 MOUN, -23.3000, 150.6500
 ELAL, -22.1000, 149.5000
 BARN, -21.5286, 149.0006
 SOUT, -20.2667, 148.8333
 MOUN, -21.1500, 148.7167
 MILL, -20.0464, 147.2739
 ELAR, -20.7794, 148.6081
 ACAC, -21.3000, 149.2000
 PAND, -20.7967, 148.5483
 BOWE, -20.0133, 148.2247
 ORKA, -21.8031, 149.3569
 MOUN, -20.2081, 148.1300
 MOSS, -20.2392, 148.0031
 CAWA, -23.2667, 150.6667
 TEEM, -21.2450, 148.6717
 ERNE, -20.8983, 148.3883
 KELS, -20.4000, 148.5000
 MOUN, -20.9000, 148.8167
 ROCH, -20.1000, 146.6000
 BYER, -21.0833, 147.9300
 KULU, -21.1500, 149.0000
 HAMI, -20.3658, 148.9536
 FLAT, -21.2000, 149.2500
 EUNG, -21.1500, 148.5000
 ALVA, -20.9000, 148.8000
 ROMA, -20.2997, 148.2206
 MARL, -22.8150, 149.8878
 BIRR, -20.6667, 147.6833
 WYRE, -19.7000, 147.2000
 WAND, -21.7094, 148.9919
 THE , -23.1833, 150.4667
 SOUT, -19.9167, 145.6333
 KEPP, -23.1833, 150.9667
 HAUG, -19.8500, 146.6500
 MACK, -21.1172, 149.2169
 POOP, -19.5000, 147.1000
 ALEX, -21.1833, 149.1000
 CLAR, -19.7942, 147.2342
 FANN, -19.7333, 146.4333
 GLEN, -22.6167, 149.9500
 MOUN, -21.4828, 148.6606
 CAPE, -19.3286, 147.4250
 KELS, -20.4275, 148.4475
 GLEN, -22.6236, 149.9428
 TILP, -22.7983, 150.1381
 WAGO, -20.8500, 148.7000
 STOC, -21.0083, 148.8333
 BOWE, -19.8858, 148.0760
 JUBI, -20.2767, 148.7256
 ETON, -21.2681, 148.9700
 BOWE, -20.0167, 148.2167
 MARY, -22.9667, 150.6833
 FANN, -19.7333, 146.4333
 BRAM, -20.8017, 149.2750
 PAYN, -19.4597, 146.1100
 MIA , -21.2433, 148.8164
 FINC, -21.1325, 148.6475
 STRA, -20.1667, 147.3000
 FLET, -19.8844, 146.1786
 WILS, -20.4708, 148.7242
 RANG, -21.3800, 148.9467
 HOME, -21.4447, 148.5306
 WARD, -20.1867, 148.1450
 CLAR, -20.4500, 148.4000
 PRET, -20.4000, 148.1333
 WATT, -19.9119, 147.8517
 MAJO, -19.5953, 146.9342
 MIRA, -21.1583, 148.8608
 MOUN, -20.2042, 147.9547
 CONW, -20.2833, 148.7633
 SHOA, -22.8244, 150.3394
 MIRA, -19.6808, 146.1131
 PROS, -20.3469, 148.5150
 HECA, -20.5031, 148.3442
 SPRI, -19.6833, 146.8500
 COUT, -22.3667, 150.1167
 ROSS, -23.0214, 150.4847
 HOLL, -22.2667, 150.0333
 BRAM, -22.7594, 150.6092
 DON , -20.0447, 148.2014
 HAY , -21.2833, 149.2933
 FLOR, -19.7333, 146.9017
 ROSE, -22.4500, 149.4500
 BLEN, -21.0714, 148.2236
 TURR, -21.1667, 148.2442
 MYST, -22.3614, 149.3747
 SPRI, -19.6783, 146.9333
 CRED, -21.2042, 148.5436
 FLOR, -19.7167, 146.9483
 BRIA, -20.4167, 147.8667
 ETON, -20.2144, 147.7761
 GATT, -20.7781, 147.9486
 EXMO, -20.9500, 148.1333
 CRED, -21.1833, 148.5667
 OWEN, -21.0956, 148.7236
 AIRL, -20.2917, 148.7250
 BRIG, -21.2667, 148.9000
 CRED, -21.2000, 148.5500
 PLAT, -21.2333, 148.5333
 BANK, -22.6472, 150.0928
 TIER, -21.8547, 149.0356
 CARM, -21.9200, 149.4386
 HILL, -22.5167, 149.7333
 BELG, -22.0336, 149.4875
 STRA, -22.7069, 149.7333
 MONT, -22.6333, 149.5167
 MOUN, -21.0350, 148.5983
 LAKE, -21.5333, 148.2500
 STRA, -21.5833, 148.7667
 STAN, -22.1667, 150.0667
 WILL, -22.4703, 150.1786
 GLEN, -20.2200, 148.4036
 EUNG, -21.1703, 148.5039
 MONA, -23.0817, 150.1583
 UPSA, -21.1167, 148.4667
 CARM, -21.9114, 149.4133
 HOME, -21.2833, 149.0500
 CHAR, -22.5664, 149.6678
 CAPE, -20.9217, 149.0453
 INKE, -19.6433, 147.3972
 DALB, -20.2689, 147.2989
 PROS, -21.6167, 149.0333
 FLOR, -19.7581, 146.8389
 ROSS, -23.1610, 150.7901
 LEIC, -19.5167, 147.0333
 ST L, -22.3472, 149.5242
 TOOL, -22.7336, 149.5417
 PRIN, -22.9000, 150.0333
 CANN, -20.2833, 148.7000
 WELT, -23.0167, 150.6167
 PION, -19.5667, 147.3333
 ELMH, -21.5167, 149.1167
 BURW, -19.5000, 147.0667
 KULU, -21.1333, 149.0333
 GLEN, -21.0833, 148.7833
 MOUN, -19.7333, 147.5167
 MASS, -21.0500, 148.5667
 URAN, -20.9333, 148.3500
 CROY, -22.4667, 149.1833
 KEPP, -23.3314, 150.7814
 PARK, -21.1167, 148.4667
 LANS, -19.6578, 146.8344
 HAVI, -20.7922, 147.8286
 REID, -19.8333, 146.7833
 BELM, -23.2231, 150.3839
 GLEN, -23.0333, 150.2667
 MARK, -22.0667, 149.1167
 MILM, -23.0667, 150.4167
 TORI, -22.4500, 150.0500
 TABL, -19.3833, 146.4667
 SHUT, -20.2833, 148.7833
 SEAF, -20.9539, 148.9589
 WOOD, -23.0500, 150.7000
 ROCK, -19.8550, 147.6208
 ST H, -20.8667, 148.8000
 HILL, -20.0333, 146.9833
 DENT, -20.3708, 148.9300
 WARA, -22.4333, 150.1333
 BROM, -20.6167, 148.4667
 HERV, -19.4000, 146.5000
 HILL, -20.2000, 146.9833
 MACK, -21.1367, 149.1883
 PROS, -20.4925, 148.5550
 CERB, -22.9256, 149.5217
 HUST, -19.6192, 147.1189
 CONN, -22.6472, 149.0825
 BURD, -19.7983, 147.2317
 BIRR, -20.6719, 147.6636
 GIRU, -19.5125, 147.1114
 CRYS, -20.3436, 148.5000
 HAMI, -20.3528, 148.9511
 LANG, -22.1978, 150.0928
 BOWE, -20.0151, 148.2152
 WAVE, -22.3881, 149.4922
 ABBO, -19.8833, 148.0750
 SVEN, -23.1600, 150.9600
 AYR , -19.5300, 147.4189
 ST B, -20.9300, 149.4350
 BOUN, -20.4186, 148.1108
 BOWE, -20.0089, 148.2044
 IDA , -20.2886, 148.1175
 MOSS, -20.2381, 148.0311
 MT D, -20.2197, 148.1217
 REEV, -20.1494, 148.1556
 ROMA, -20.3078, 148.2181
 UPPE, -20.4954, 148.1956
 HECA, -20.5050, 148.3433
 PAND, -20.4044, 148.2783
 PETE, -20.3683, 148.3878
 PETE, -20.3681, 148.3908
 THE , -20.3361, 148.3186
 DORA, -21.4131, 148.9222
 MIRA, -21.1789, 148.8297
 DALB, -20.3089, 147.2961
 CLAR, -19.7586, 147.2436
 POWE, -19.6333, 147.1103
 GARG, -21.1781, 148.7442
 SARI, -21.2717, 148.8181
 DUMB, -21.1441, 149.0753
 BLOO, -20.7492, 148.5833
 THE , -23.0883, 150.1100
 CLAR, -19.7586, 147.2436
 MILL, -19.9717, 147.2508
 INKE, -19.6433, 147.3972
 STRA, -20.1425, 147.5631
 MT P, -20.2897, 147.9019
 DALB, -20.3089, 147.2961
 MYUN, -20.5819, 147.5981
 EAST, -21.1606, 148.0097
 YEPP, -23.1364, 150.7506
 ALVA, -19.4569, 147.4833
 LOWG, -21.5889, 149.0722
 MACK, -21.1183, 149.2150
 DOTS, -19.6264, 146.2939
 SARI, -21.2725, 148.8203
 DUMB, -21.1439, 149.0753
 WHIT, -21.3228, 148.8350
 MIRA, -21.1772, 148.8311
 MACK, -21.1397, 149.1883
 GARG, -21.1781, 148.7442
 OUTE, -21.1083, 149.2239
 EMU , -20.4103, 148.2306
 WOOL, -19.4168, 146.5362
 SAMU, -22.7433, 150.6578
 HALL, -20.8928, 148.9883
 SOUT, -23.2000, 150.3978
 FREN, -23.3378, 150.5381
 HEDL, -23.2233, 150.6050
 THE , -22.8264, 150.3372
 BRAM, -22.7611, 150.6089
 ROLL, -21.0797, 148.9228
 PROS, -20.4114, 148.5878
 HAY , -21.2894, 149.3008
 DILK, -21.8053, 148.6881
 GIRU, -19.5144, 147.1011
 MT J, -21.0083, 148.9143
 TOWN, -19.4198, 146.5509
 SHUT, -20.2926, 148.7855
 CANN, -20.2825, 148.6829
 WOOD, -19.6337, 146.8578
 BOWE, -20.0153, 148.2138
 TOWN, -19.7830, 146.5000
 OORA, -21.1700, 149.1515
 YEPP, -23.1270, 150.7010
 TOWN, -19.4195, 146.5506
 BALF, -20.2161, 145.9089
 ROOK, -22.2903, 148.7158
 CHAR, -20.0781, 146.2614
 FOLE, -23.5069, 149.7044
 KYEW, -22.5133, 148.4267
 LEUR, -23.1833, 149.5833
 MOUN, -21.3853, 147.3414
 MOUN, -20.7019, 147.0175
 PAJI, -20.7667, 146.1667
 QUEE, -20.0833, 146.2667
 TRAF, -20.4328, 146.0131
 WIND, -20.3000, 146.1000
 YACA, -21.3761, 147.1006
 BATH, -22.5000, 148.8167
 GROS, -22.0333, 148.0833
 WENT, -22.0656, 147.7219
 CARF, -22.4572, 148.6819
 BROA, -20.9067, 146.1928
 HIDD, -20.7500, 147.3833
 APIS, -23.0000, 149.5833
 WOLL, -21.3453, 147.8289
 GLEN, -21.5000, 147.5000
 MT D, -21.5186, 146.8731
 PICA, -22.6333, 148.4667
 DOOR, -22.0236, 147.4158
 CHES, -21.5497, 147.5664
 CLIV, -22.7833, 149.3167
 ESSE, -22.7744, 148.8100
 YATT, -22.6667, 149.1667
 BURD, -20.6333, 147.1333
 ISAA, -22.1650, 148.3786
 SOLF, -22.2000, 147.6000
 WAMB, -20.5500, 146.1000
 HOLM, -20.2333, 146.2833
 MT R, -20.4300, 146.9733
 MORA, -22.0644, 148.0758
 OAKM, -20.1750, 146.3128
 FENT, -20.1833, 146.2667
 MORA, -21.9947, 148.0308
 WOTO, -21.9833, 148.2000
 SIX , -20.1333, 146.2000
 GLEN, -21.6333, 147.3833
 DIAM, -22.0667, 147.6000
 BLAC, -20.1472, 146.2283
 BRUS, -21.0767, 146.5133
 BLET, -20.4833, 146.2667
 CAMP, -20.7167, 146.3500
 BARM, -22.5342, 149.0953
 DOON, -20.5583, 146.4811
 BRIT, -20.3667, 146.4000
 SLOG, -20.5658, 146.3819
 CORO, -20.3500, 146.2000
 GLEN, -20.1833, 146.2667
 MOUN, -22.2211, 147.9703
 ROCK, -20.1833, 146.2500
 SUTT, -21.3500, 147.9833
 LAND, -21.6181, 148.6019
 WARW, -22.7211, 148.6633
 ALAM, -21.7278, 148.5697
 JUNE, -22.9372, 149.1386
 CATT, -22.2528, 148.6744
 ST A, -21.2333, 146.9000
 GLEN, -21.3267, 148.0944
 COOR, -23.0383, 149.9181
 SUTT, -20.8000, 146.8333
 LOTU, -22.3183, 149.0700
 PALL, -20.5242, 146.5292
 MARR, -22.0083, 147.5547
 ROYL, -23.0500, 149.3833
 LOGA, -22.3833, 147.9333
 SALT, -22.1367, 148.9136
 OXFO, -21.8208, 148.6817
 NEW , -22.6075, 147.8419
 UKAL, -20.9000, 147.1500
 LAKE, -21.5297, 148.2353
 GREE, -22.5242, 147.6900
 MT H, -21.4000, 146.8000
 BUND, -21.5131, 146.8481
 AVON, -21.8500, 147.2500
 TART, -22.9547, 149.4233
 WAIT, -21.8447, 148.8736
 CHAR, -20.0427, 146.2716
 SELL, -20.0083, 146.4350
 SELO, -22.3069, 148.4822
 SCAR, -21.0925, 146.8678
 MOUN, -20.8000, 146.9833
 SELL, -20.0167, 146.4333
 SUTT, -21.0833, 146.8833
 OLIV, -22.1333, 148.3000
 KURR, -19.9044, 146.2300
 MOUN, -21.5167, 146.8667
 TAEM, -20.9994, 146.4272
 COLL, -22.7167, 148.7083
 TART, -22.9575, 149.4222
 BURD, -20.6467, 147.1372
 LLAN, -21.3033, 146.8644
 MT F, -21.8948, 148.6034
 IFFL, -22.2410, 148.4299
 ALPH, -23.6500, 146.6406
 ANAK, -23.5522, 147.7461
 ARCT, -24.0344, 148.4064
 ARDU, -23.8825, 148.9642
 BABB, -25.1933, 147.1347
 OLD , -22.9883, 147.1247
 MARA, -25.7242, 150.2661
 BAUH, -24.5708, 149.2919
 CURR, -25.5039, 149.2792
 BLAC, -23.5850, 148.8833
 BLAI, -22.6522, 147.5583
 BLAI, -22.7000, 147.5000
 BLUF, -23.5822, 149.0694
 BOGA, -23.6481, 147.2900
 WAND, -26.1206, 149.9614
 THE , -25.4025, 149.1044
 CAPE, -23.0856, 148.0236
 GURU, -26.3833, 149.9000
 CARN, -24.8089, 147.7525
 CLER, -22.8250, 147.6408
 COCK, -24.3000, 149.6000
 COME, -23.6046, 148.5447
 COOR, -25.0125, 149.5011
 CRAV, -23.2000, 147.0833
 LA R, -23.7667, 148.0333
 DING, -23.6461, 149.3315
 DUAR, -23.7139, 149.6725
 EMER, -23.5267, 148.1617
 FERN, -23.8667, 148.1333
 GILI, -26.3564, 150.0463
 GIND, -23.7000, 148.1000
 GLEN, -24.6017, 147.5728
 GORD, -23.2333, 148.3333
 HARD, -24.3419, 146.7597
 HUMB, -24.0972, 148.8242
 HUNT, -22.7000, 147.9000
 KABU, -25.9500, 149.6833
 KILC, -22.3833, 147.5167
 TERA, -23.9658, 148.7578
 GILI, -26.3564, 150.0464
 WEST, -25.5811, 148.4811
 MALT, -23.1000, 147.7500
 MANT, -24.4125, 147.2464
 MEMO, -24.0031, 148.7211
 MICL, -22.5167, 147.6000
 MOUN, -24.9000, 146.9833
 NAND, -24.2500, 147.6167
 NARA, -24.9833, 146.1000
 NARD, -24.6000, 147.6000
 GILL, -24.5608, 145.7869
 LYNW, -26.0667, 150.1667
 ORIO, -24.2644, 148.3825
 PEAK, -23.0000, 148.0167
 PEAK, -23.1864, 147.3539
 PINE, -23.6497, 146.9500
 PLAN, -24.5333, 148.8833
 RAIN, -24.1250, 147.9283
 REED, -25.1833, 149.3500
 YACK, -22.4231, 147.6308
 ROLL, -24.4619, 148.6261
 ST A, -23.5500, 148.5500
 SAND, -23.9000, 149.1000
 SAPP, -23.4622, 147.7208
 SOME, -24.2111, 148.7403
 SPRI, -24.4481, 147.8986
 SPRI, -24.1230, 148.0856
 SPRI, -24.5325, 148.3508
 SUNL, -24.3000, 148.8000
